,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
1996,1996,This house believes atheism is the only way,The God Delusion,2236,train and test,it was ranked no. 2 on the amazon.com bestsellers ' list in november 2006 [ ref ] .,0,1,[],[],648.0
1997,1997,This house believes atheism is the only way,The God Delusion,2236,train and test,"in early december 2006 , it reached no. 4 in the new york times hardcover nonfiction best seller list after nine weeks on the list [ ref ] .",0,1,[],[],648.0
1998,1998,This house believes atheism is the only way,The God Delusion,2236,train and test,it remained on the list for 51 weeks until 30 september 2007 [ ref ] .,0,1,[],[],648.0
1999,1999,This house believes atheism is the only way,The God Delusion,2236,train and test,"the german version , entitled der gotteswahn , had sold over 260,000 copies as of 28 january 2010 [ ref ] .",0,1,[],[],648.0
2000,2000,This house believes atheism is the only way,The God Delusion,2236,train and test,"the book has attracted widespread commentary , with many books written in response .",0,1,[],[],648.0
2001,2001,This house believes atheism is the only way,The God Delusion,2236,train and test,dawkins has argued against creationist explanations of life in his previous works on evolution .,0,1,[],[],648.0
2002,2002,This house believes atheism is the only way,The God Delusion,2236,train and test,"the theme of the blind watchmaker , published in 1986 , is that evolution can explain the apparent design in nature .",1,0,['evolution can explain the apparent design in nature'],"[135, 227]",648.0
2003,2003,This house believes atheism is the only way,The God Delusion,2236,train and test,in the god delusion he focuses directly on a wider range of arguments used for and against belief in the existence of a god ( or gods ) .,0,1,[],[],648.0
2004,2004,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins identifies himself not as an atheist , but as technically agnostic , though "" only to the extent that i am agnostic about fairies at the bottom of the garden "" .",0,1,[],[],648.0
2005,2005,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins had long wanted to write a book openly criticising religion , but his publisher had advised against it .",0,1,[],[],648.0
2006,2006,This house believes atheism is the only way,The God Delusion,2236,train and test,"by the year 2006 , his publisher had warmed to the idea .",0,1,[],[],648.0
2007,2007,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins attributes this change of mind to "" four years of bush "" [ ref ] .",0,1,[],[],648.0
2008,2008,This house believes atheism is the only way,The God Delusion,2236,train and test,"by that time , a number of authors , including sam harris and christopher hitchens , who together with dawkins were labelled "" the unholy trinity "" by robert weitzel , had already written books openly attacking religion [ ref ] .",0,1,[],[],648.0
2009,2009,This house believes atheism is the only way,The God Delusion,2236,train and test,"according to the amazon.co.uk website , the book led to a 50 % 25 growth in their sales of books on religion and spirituality ( including anti-religious books such as the god delusion and hitchens 's god is not great : how religion poisons everything ) and a 120 % 25 increase in the sales of the bible [ ref ] .",0,1,[],[],648.0
2010,2010,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins dedicates the book to douglas adams and quotes the novelist : "" is n't it enough to see that a garden is beautiful without having to believe that there are fairies at the bottom of it too ? """,0,1,[],[],648.0
2011,2011,This house believes atheism is the only way,The God Delusion,2236,train and test,the book contains ten chapters .,0,1,[],[],648.0
2012,2012,This house believes atheism is the only way,The God Delusion,2236,train and test,"the first few chapters make a case that there is almost certainly no god , while the rest discuss religion and morality .",0,1,[],[],648.0
2013,2013,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins writes that the god delusion contains four "" consciousness - raising "" messages :",0,1,[],[],648.0
2014,2014,This house believes atheism is the only way,The God Delusion,2236,train and test,"atheists can be happy , balanced , moral , and intellectually fulfilled .",0,1,[],[],648.0
2015,2015,This house believes atheism is the only way,The God Delusion,2236,train and test,"natural selection and similar scientific theories are superior to a "" god hypothesis "" — the illusion of intelligent design — in explaining the living world and the cosmos .",1,0,"['Natural selection and similar scientific theories are superior to a ""God hypothesis""—the illusion of intelligent design—in explaining the living world and the cosmos']",[178],648.0
2016,2016,This house believes atheism is the only way,The God Delusion,2236,train and test,children should not be labelled by their parents ' religion .,0,1,[],[],648.0
2017,2017,This house believes atheism is the only way,The God Delusion,2236,train and test,"terms like "" catholic child "" or "" muslim child "" should make people cringe .",0,1,[],[],648.0
2018,2018,This house believes atheism is the only way,The God Delusion,2236,train and test,"atheists should be proud , not apologetic , because atheism is evidence of a healthy , independent mind [ ref ] .",1,0,"['atheism is evidence of a healthy, independent mind']",[219],648.0
2019,2019,This house believes atheism is the only way,The God Delusion,2236,train and test,"since there are a number of different theistic ideas relating to the nature of god ( s ) , dawkins defines the concept of god that he wishes to address early in the book .",0,1,[],[],648.0
2020,2020,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins distinguishes between an abstract , impersonal god ( such as found in pantheism , or as promoted by spinoza or einstein [ ref ] ) from a personal god who is the creator of the universe , who is interested in human affairs , and who should be worshipped [ ref ] .",0,1,[],[],648.0
2021,2021,This house believes atheism is the only way,The God Delusion,2236,train and test,"this latter type of god , the existence of which dawkins calls the "" god hypothesis "" , becomes an important theme in the book [ ref ] .",0,1,[],[],648.0
2022,2022,This house believes atheism is the only way,The God Delusion,2236,train and test,he maintains that the existence of such a god would have effects in the physical universe and – like any other hypothesis – can be tested and falsified [ ref ] .,0,1,[],[],648.0
2023,2023,This house believes atheism is the only way,The God Delusion,2236,train and test,dawkins surveys briefly the main philosophical arguments in favour of god 's existence .,0,1,[],[],648.0
2024,2024,This house believes atheism is the only way,The God Delusion,2236,train and test,"of the various philosophical proofs that he discusses , he singles out the argument from design for longer consideration .",0,1,[],[],648.0
2025,2025,This house believes atheism is the only way,The God Delusion,2236,train and test,dawkins concludes that evolution by natural selection can explain apparent design in nature [ ref ] .,1,0,['evolution by natural selection can explain apparent design in nature'],"[135, 227]",648.0
2026,2026,This house believes atheism is the only way,The God Delusion,2236,train and test,"he writes that one of the greatest challenges to the human intellect has been to explain "" how the complex , improbable design in the universe arises "" , and suggests that there are two competing explanations :",0,1,[],[],648.0
2027,2027,This house believes atheism is the only way,The God Delusion,2236,train and test,"a hypothesis involving a designer , that is , a complex being to account for the complexity that we see .",0,1,[],[],648.0
2028,2028,This house believes atheism is the only way,The God Delusion,2236,train and test,"a hypothesis , with supporting theories , that explains how , from simple origins and principles , something more complex can emerge .",0,1,[],[],648.0
2029,2029,This house believes atheism is the only way,The God Delusion,2236,train and test,"this is the basic set - up of his argument against the existence of god , the ultimate boeing 747 gambit , [ ref ] where he argues that the first attempt is self - refuting , and the second approach is the way forward [ ref ] .",0,1,[],[],648.0
2030,2030,This house believes atheism is the only way,The God Delusion,2236,train and test,"at the end of chapter 4 , why there almost certainly is no god , dawkins sums up his argument and states , "" the temptation [ to attribute the appearance of a design to actual design itself ] is a false one , because the designer hypothesis immediately raises the larger problem of who designed the designer .",1,0,['the designer hypothesis immediately raises the larger problem of who designed the designer'],[171],648.0
2031,2031,This house believes atheism is the only way,The God Delusion,2236,train and test,the whole problem we started out with was the problem of explaining statistical improbability .,0,1,[],[],648.0
2032,2032,This house believes atheism is the only way,The God Delusion,2236,train and test,it is obviously no solution to postulate something even more improbable .,0,1,[],[],648.0
2033,2033,This house believes atheism is the only way,The God Delusion,2236,train and test,""" [ ref ] in addition , chapter 4 asserts that the alternative to the designer hypothesis is not chance , but natural selection .",0,1,[],[],648.0
2034,2034,This house believes atheism is the only way,The God Delusion,2236,train and test,dawkins does not claim to disprove god with absolute certainty .,0,1,[],[],648.0
2035,2035,This house believes atheism is the only way,The God Delusion,2236,train and test,"instead , he suggests as a general principle that simpler explanations are preferable ( see occam 's razor ) , and that an omniscient and omnipotent god must be extremely complex .",0,1,[],[],648.0
2036,2036,This house believes atheism is the only way,The God Delusion,2236,train and test,as such he argues that the theory of a universe without a god is preferable to the theory of a universe with a god [ ref ] .,1,0,['the theory of a universe without a God is preferable to the theory of a universe with a God'],[178],648.0
2037,2037,This house believes atheism is the only way,The God Delusion,2236,train and test,the second half of the book begins by exploring the roots of religion and seeking an explanation for its ubiquity across human cultures .,0,1,[],[],648.0
2038,2038,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins advocates the "" theory of religion as an accidental by - product – a misfiring of something useful "" [ ref ] as for example the mind 's employment of intentional stance .",0,1,[],[],648.0
2039,2039,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins suggests that the theory of memes , and human susceptibility to religious memes in particular , can explain how religions might spread like "" mind viruses "" across societies [ ref ] .",0,1,[],[],648.0
2040,2040,This house believes atheism is the only way,The God Delusion,2236,train and test,"he then turns to the subject of morality , maintaining that we do not need religion to be good .",0,1,[],[],648.0
2041,2041,This house believes atheism is the only way,The God Delusion,2236,train and test,"instead , our morality has a darwinian explanation : altruistic genes , selected through the process of evolution , give people natural empathy .",0,1,[],[],648.0
2042,2042,This house believes atheism is the only way,The God Delusion,2236,train and test,"he asks , "" would you commit murder , rape or robbery if you knew that no god existed ? """,0,1,[],[],648.0
2043,2043,This house believes atheism is the only way,The God Delusion,2236,train and test,"he argues that very few people would answer "" yes "" , undermining the claim that religion is needed to make us behave morally .",1,0,['religion is needed to make us behave morally'],[],648.0
2044,2044,This house believes atheism is the only way,The God Delusion,2236,train and test,"in support of this view , he surveys the history of morality , arguing that there is a moral zeitgeist that continually evolves in society , generally progressing toward liberalism .",0,1,[],[],648.0
2045,2045,This house believes atheism is the only way,The God Delusion,2236,train and test,"as it progresses , this moral consensus influences how religious leaders interpret their holy writings .",0,1,[],[],648.0
2046,2046,This house believes atheism is the only way,The God Delusion,2236,train and test,"thus , dawkins states , morality does not originate from the bible , rather our moral progress informs what part of the bible christians accept and what they now dismiss [ ref ] .",0,1,[],[],648.0
2047,2047,This house believes atheism is the only way,The God Delusion,2236,train and test,"the god delusion is not just a defence of atheism , but also goes on the offensive against religion .",0,1,[],[],648.0
2048,2048,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins sees religion as subverting science , fostering fanaticism , encouraging bigotry against homosexuals , and influencing society in other negative ways [ ref ] .",0,1,[],[],648.0
2049,2049,This house believes atheism is the only way,The God Delusion,2236,train and test,"he is most outraged about the teaching of religion in schools , which he considers to be an indoctrination process .",0,1,[],[],648.0
2050,2050,This house believes atheism is the only way,The God Delusion,2236,train and test,he equates the religious teaching of children by parents and teachers in faith schools to a form of mental abuse .,0,1,[],[],648.0
2051,2051,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins considers the labels "" muslim child "" or a "" catholic child "" equally misapplied as the descriptions "" marxist child "" or a "" tory child "" , as he wonders how a young child can be considered developed enough to have such independent views on the cosmos and humanity 's place within it .",0,1,[],[],648.0
2052,2052,This house believes atheism is the only way,The God Delusion,2236,train and test,"the book concludes with the question whether religion , despite its alleged problems , fills a "" much needed gap "" , giving consolation and inspiration to people who need it .",1,0,"['fills a ""much needed gap']",[],648.0
2053,2053,This house believes atheism is the only way,The God Delusion,2236,train and test,"according to dawkins , these needs are much better filled by non-religious means such as philosophy and science .",0,1,[],[],648.0
2054,2054,This house believes atheism is the only way,The God Delusion,2236,train and test,"he suggests that an atheistic worldview is life - affirming in a way that religion , with its unsatisfying "" answers "" to life 's mysteries , could never be .",0,1,[],[],648.0
2055,2055,This house believes atheism is the only way,The God Delusion,2236,train and test,"an appendix gives addresses for those "" needing support in escaping religion "" .",0,1,[],[],648.0
2056,2056,This house believes atheism is the only way,The God Delusion,2236,train and test,"the book provoked an immediate response , both positive and negative , and was published with endorsements from scientists , such as nobel laureate and co-discoverer of the structure of dna james d. watson , harvard psychologist steven pinker , as well as popular writers of fiction and the illusionists penn and teller [ ref ] .",0,1,[],[],648.0
2057,2057,This house believes atheism is the only way,The God Delusion,2236,train and test,"nevertheless , the book received mixed reviews from critics : metacritic reported the book had an average score of 59 out of 100 , [ ref ] while london review of books criticized richard dawkins for not doing a proper research into the topic of his work , religion , and setting up a straw man to make his arguments against theism valid [ ref ] .",0,1,[],[],648.0
2058,2058,This house believes atheism is the only way,The God Delusion,2236,train and test,"the book was nominated for best book at the british book awards , where richard dawkins was named author of the year [ ref ] .",0,1,[],[],648.0
2059,2059,This house believes atheism is the only way,The God Delusion,2236,train and test,the god delusion provoked responses from both religious and atheist commentators [ ref ] .,0,1,[],[],648.0
2060,2060,This house believes atheism is the only way,The God Delusion,2236,train and test,oxford theologian alister mcgrath ( author of the dawkins delusion ?,0,1,[],[],648.0
2061,2061,This house believes atheism is the only way,The God Delusion,2236,train and test,"and dawkins ' god ) maintains that dawkins is ignorant of christian theology , and therefore unable to engage religion and faith intelligently [ ref ] .",0,1,[],[],648.0
2062,2062,This house believes atheism is the only way,The God Delusion,2236,train and test,"in reply , dawkins asks "" do you have to read up on leprechology before disbelieving in leprechauns ? """,0,1,[],[],648.0
2063,2063,This house believes atheism is the only way,The God Delusion,2236,train and test,", [ ref ] and — in the paperback edition of the god delusion — he refers to the american biologist pz myers , who has satirised this line of argument as "" the courtier 's reply "" [ ref ] .",0,1,[],[],648.0
2064,2064,This house believes atheism is the only way,The God Delusion,2236,train and test,dawkins had an extended debate with mcgrath at the 2007 sunday times literary festival [ ref ] .,0,1,[],[],648.0
2065,2065,This house believes atheism is the only way,The God Delusion,2236,train and test,"christian philosopher keith ward , in his 2006 book is religion dangerous ?",0,1,[],[],648.0
2066,2066,This house believes atheism is the only way,The God Delusion,2236,train and test,", argues against the view of dawkins and others that religion is socially dangerous .",1,0,['religion is socially dangerous'],[182],648.0
2067,2067,This house believes atheism is the only way,The God Delusion,2236,train and test,"the ethicist margaret somerville , [ ref ] suggested that dawkins "" overstates the case against religion "" , [ ref ] particularly its role in human conflict .",0,1,[],[],648.0
2068,2068,This house believes atheism is the only way,The God Delusion,2236,train and test,many of dawkins ' defenders claim that critics generally misunderstand his real point .,0,1,[],[],648.0
2069,2069,This house believes atheism is the only way,The God Delusion,2236,train and test,"during a debate on radio 3 hong kong , david nicholls , writer and president of the atheist foundation of australia , reiterated dawkins ' sentiments that religion is an "" unnecessary "" aspect of global problems [ ref ] .",0,1,[],[],648.0
2070,2070,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins argues that "" the existence of god is a scientific hypothesis like any other "" [ ref ] .",0,1,[],[],648.0
2071,2071,This house believes atheism is the only way,The God Delusion,2236,train and test,he disagrees with stephen jay gould 's principle of nonoverlapping magisteria ( noma ) .,0,1,[],[],648.0
2072,2072,This house believes atheism is the only way,The God Delusion,2236,train and test,"in an interview with time magazine , dawkins said :",0,1,[],[],648.0
2073,2073,This house believes atheism is the only way,The God Delusion,2236,train and test,i think that gould 's separate compartments was a purely political ploy to win middle - of - the - road religious people to the science camp .,0,1,[],[],648.0
2074,2074,This house believes atheism is the only way,The God Delusion,2236,train and test,but it 's a very empty idea .,0,1,[],[],648.0
2075,2075,This house believes atheism is the only way,The God Delusion,2236,train and test,there are plenty of places where religion does not keep off the scientific turf .,0,1,[],[],648.0
2076,2076,This house believes atheism is the only way,The God Delusion,2236,train and test,any belief in miracles is flat contradictory not just to the facts of science but to the spirit of science [ ref ] .,0,1,[],[],648.0
2077,2077,This house believes atheism is the only way,The God Delusion,2236,train and test,astrophysicist martin rees has suggested that dawkins ' attack on mainstream religion is unhelpful [ ref ] .,0,1,[],[],648.0
2078,2078,This house believes atheism is the only way,The God Delusion,2236,train and test,"regarding rees ' claim in his book our cosmic habitat that "" such questions lie beyond science "" , dawkins asks "" what expertise can theologians bring to deep cosmological questions that scientists can not ? """,0,1,[],[],648.0
2079,2079,This house believes atheism is the only way,The God Delusion,2236,train and test,"[ ref ] [ ref ] elsewhere , dawkins has written that "" there 's all the difference in the world between a belief that one is prepared to defend by quoting evidence and logic , and a belief that is supported by nothing more than tradition , authority or revelation . """,0,1,[],[],648.0
2080,2080,This house believes atheism is the only way,The God Delusion,2236,train and test,"on 3 october 2007 , john lennox , professor of mathematics at oxford university , publicly debated richard dawkins at the university of alabama at birmingham on dawkins ' views as expressed in the god delusion , and their validity over and against the christian faith [ ref ] .",0,1,[],[],648.0
2081,2081,This house believes atheism is the only way,The God Delusion,2236,train and test,""" the god delusion debate "" marked dawkins ' first visit to the old south and the first significant discussion on this issue in the "" bible belt "" [ ref ] .",0,1,[],[],648.0
2082,2082,This house believes atheism is the only way,The God Delusion,2236,train and test,"the event was sold out , and the wall street journal called it "" a revelation : in alabama , a civil debate over god 's existence . """,0,1,[],[],648.0
2083,2083,This house believes atheism is the only way,The God Delusion,2236,train and test,[ ref ] [ ref ] dawkins debated lennox for the second time at the oxford university museum of natural history in october 2008 .,0,1,[],[],648.0
2084,2084,This house believes atheism is the only way,The God Delusion,2236,train and test,"the debate was titled "" has science buried god ? """,0,1,[],[],648.0
2085,2085,This house believes atheism is the only way,The God Delusion,2236,train and test,", in which dawkins said that , although he would not accept it , a reasonably respectable case could be made for "" a deistic god , a sort of god of the physicist , a god of somebody like paul davies , who devised the laws of physics , god the mathematician , god who put together the cosmos in the first place and then sat back and watched everything happen "" [ ref ] .",0,1,[],[],648.0
2086,2086,This house believes atheism is the only way,The God Delusion,2236,train and test,alvin plantinga the dawkins confusion [ ref ],0,1,[],[],648.0
2087,2087,This house believes atheism is the only way,The God Delusion,2236,train and test,anthony kenny knowledge belief and faith [ ref ],0,1,[],[],648.0
2088,2088,This house believes atheism is the only way,The God Delusion,2236,train and test,thomas nagel the fear of religion [ ref ],0,1,[],[],648.0
2089,2089,This house believes atheism is the only way,The God Delusion,2236,train and test,michael ruse chicago journals review [ ref ],0,1,[],[],648.0
2090,2090,This house believes atheism is the only way,The God Delusion,2236,train and test,richard swinburne response to richard dawkins [ ref ],0,1,[],[],648.0
2091,2091,This house believes atheism is the only way,The God Delusion,2236,train and test,john cornwell a question of respect [ ref ],0,1,[],[],648.0
2092,2092,This house believes atheism is the only way,The God Delusion,2236,train and test,alister mcgrath the dawkins delusion ?,0,1,[],[],648.0
2093,2093,This house believes atheism is the only way,The God Delusion,2236,train and test,h. allen orr a mission to convert [ ref ],0,1,[],[],648.0
2094,2094,This house believes atheism is the only way,The God Delusion,2236,train and test,"terry eagleton london review of books lunging , flailing , mispunching : [ ref ]",0,1,[],[],648.0
2095,2095,This house believes atheism is the only way,The God Delusion,2236,train and test,antony flew the god delusion review [ ref ] – dawkins response [ ref ],0,1,[],[],648.0
2096,2096,This house believes atheism is the only way,The God Delusion,2236,train and test,murrough o'brien of the independent our teapot which art in heaven [ ref ] dawkins responds : [ ref ],0,1,[],[],648.0
2097,2097,This house believes atheism is the only way,The God Delusion,2236,train and test,"marilynne robinson the god delusion review , harper 's magazine 2006 [ ref ]",0,1,[],[],648.0
2098,2098,This house believes atheism is the only way,The God Delusion,2236,train and test,"simon watson , richard dawkins ’ the god delusion and atheist fundamentalism , anthropoetics : the journal of generative anthropology ( spring 2010 ) [ ref ]",0,1,[],[],648.0
2099,2099,This house believes atheism is the only way,The God Delusion,2236,train and test,"the pod delusion , a weekly podcast edited by james o'malley featuring monologues from amateur contributors who share dawkins 's viewpoint .",0,1,[],[],648.0
2100,2100,This house believes atheism is the only way,The God Delusion,2236,train and test,"theists have reacted strongly to dawkins ' arguments , and many books have been written in response to the god delusion [ ref ] .",0,1,[],[],648.0
2101,2101,This house believes atheism is the only way,The God Delusion,2236,train and test,"the devil 's delusion , by david berlinski",0,1,[],[],648.0
2102,2102,This house believes atheism is the only way,The God Delusion,2236,train and test,darwin 's angel by john cornwell,0,1,[],[],648.0
2103,2103,This house believes atheism is the only way,The God Delusion,2236,train and test,god 's undertaker : has science buried god ?,0,1,[],[],648.0
2104,2104,This house believes atheism is the only way,The God Delusion,2236,train and test,"by john lennox ( oxford : lion , 2009 )",0,1,[],[],648.0
2105,2105,This house believes atheism is the only way,The God Delusion,2236,train and test,the dawkins delusion ?,0,1,[],[],648.0
2106,2106,This house believes atheism is the only way,The God Delusion,2236,train and test,", by alister mcgrath and joanna collicutt mcgrath",0,1,[],[],648.0
2107,2107,This house believes atheism is the only way,The God Delusion,2236,train and test,"in turkey , where the book had sold at least 6000 copies , [ ref ] a prosecutor launched a probe into whether the god delusion was "" an attack on holy values "" , following a complaint in november 2007 .",0,1,[],[],648.0
2108,2108,This house believes atheism is the only way,The God Delusion,2236,train and test,"if convicted , the turkish publisher and translator , erol karaaslan , would have faced a prison sentence of inciting religious hatred and insulting religious values [ ref ] .",0,1,[],[],648.0
2109,2109,This house believes atheism is the only way,The God Delusion,2236,train and test,"in april 2008 , the court acquitted the defendant .",0,1,[],[],648.0
2110,2110,This house believes atheism is the only way,The God Delusion,2236,train and test,"in ruling out the need to confiscate copies of the book , the presiding judge stated that banning it "" would fundamentally limit the freedom of thought "" [ ref ] .",0,1,[],[],648.0
2111,2111,This house believes atheism is the only way,The God Delusion,2236,train and test,"dawkins ' website , richarddawkins.net , was banned in turkey later that year after complaints from creationist adnan oktar ( harun yahya ) for alleged defamation [ ref ] .",0,1,[],[],648.0
2112,2112,This house believes atheism is the only way,The God Delusion,2236,train and test,"by july 2011 , the ban was lifted [ ref ] .",0,1,[],[],648.0
2113,2113,This house believes atheism is the only way,Existence of God,2225,train and test,"arguments for and against the existence of god have been proposed by philosophers , theologians , scientists , and others .",0,1,[],[],648.0
2114,2114,This house believes atheism is the only way,Existence of God,2225,train and test,"in philosophical terms , arguments for and against the existence of god involve primarily the sub-disciplines of epistemology ( theory of knowledge ) and ontology ( nature of being ) , but also of the theory of value , since concepts of perfection are often bound up with notions of god .",0,1,[],[],648.0
2115,2115,This house believes atheism is the only way,Existence of God,2225,train and test,the debate concerning the existence of god raises many philosophical issues .,0,1,[],[],648.0
2116,2116,This house believes atheism is the only way,Existence of God,2225,train and test,a basic problem is the existence of both monotheistic and polytheistic views .,0,1,[],[],648.0
2117,2117,This house believes atheism is the only way,Existence of God,2225,train and test,"a wide variety of arguments exist which can be categorized as metaphysical , logical , empirical , or subjective .",0,1,[],[],648.0
2118,2118,This house believes atheism is the only way,Existence of God,2225,train and test,the existence of god is subject to lively debate both in philosophy [ ref ] — the philosophy of religion being almost entirely devoted to the question — and in popular culture .,0,1,[],[],648.0
2119,2119,This house believes atheism is the only way,Existence of God,2225,train and test,some atheists maintain that arguments for the existence of god show insufficient reason to believe .,1,0,['arguments for the existence of God show insufficient reason to believe'],[],648.0
2120,2120,This house believes atheism is the only way,Existence of God,2225,train and test,"certain theists acknowledge that belief in the existence of god may not be amenable to demonstration or refutation , but rests on faith alone .",0,1,[],[],648.0
2121,2121,This house believes atheism is the only way,Existence of God,2225,train and test,"other religions , such as buddhism , do not concern themselves with the question of the existence or non-existence of god at all .",0,1,[],[],648.0
2122,2122,This house believes atheism is the only way,Existence of God,2225,train and test,psychological and sociological explanations for believing in the existence of god may point to a shared neurological and cultural framework for belief based on cognitive processes in the brain .,0,1,[],[],648.0
2123,2123,This house believes atheism is the only way,Existence of God,2225,train and test,"in modern western societies , the concept of ' god ' typically entails a monotheistic , supreme , ultimate , and ( in some sense ) personal being , as found in the christian and hebrew traditions .",0,1,[],[],648.0
2124,2124,This house believes atheism is the only way,Existence of God,2225,train and test,"classical theism holds that god possesses every possible perfection , including omniscience , omnipotence , and omnibenevolence .",0,1,[],[],648.0
2125,2125,This house believes atheism is the only way,Existence of God,2225,train and test,"some classically theistic philosophical approaches arrive at such perfections by beginning with a root concept of god such as "" the prime mover "" or "" the uncaused cause "" , [ ref ] "" the ultimate creator "" , [ ref ] or "" a being that than which nothing greater can be conceived "" [ ref ] from which the classical properties may be deduced [ ref ] .",0,1,[],[],648.0
2126,2126,This house believes atheism is the only way,Existence of God,2225,train and test,"by contrast , much of eastern religious thought ( chiefly pantheist ) posits god as a force contained in every imaginable phenomenon .",0,1,[],[],648.0
2127,2127,This house believes atheism is the only way,Existence of God,2225,train and test,"for example , spinoza and his followers use the term ' god ' in a particular philosophical sense to mean the essential substance / principles of nature .",0,1,[],[],648.0
2128,2128,This house believes atheism is the only way,Existence of God,2225,train and test,the phenomenon of emergence could be argued to support either the eastern or western view .,0,1,[],[],648.0
2129,2129,This house believes atheism is the only way,Existence of God,2225,train and test,"in monotheisms outside the abrahamic traditions , the existence of god is discussed in similar terms .",0,1,[],[],648.0
2130,2130,This house believes atheism is the only way,Existence of God,2225,train and test,"in the advaita vedanta school of hinduism , reality is ultimately seen as a single , qualityless , changeless being called nirguna brahman .",0,1,[],[],648.0
2131,2131,This house believes atheism is the only way,Existence of God,2225,train and test,advaitin philosophy introduces the concept of saguna brahman or ishvara as a way of talking about brahman to people .,0,1,[],[],648.0
2132,2132,This house believes atheism is the only way,Existence of God,2225,train and test,"ishvara , in turn , is ascribed such qualities as omniscience , omnipotence , and benevolence [ ref ] .",0,1,[],[],648.0
2133,2133,This house believes atheism is the only way,Existence of God,2225,train and test,"epistemology is the branch of philosophy which studies the nature , origin , and scope of knowledge .",0,1,[],[],648.0
2134,2134,This house believes atheism is the only way,Existence of God,2225,train and test,"knowledge is , from an epistemological standpoint , distinguished from mere belief by justification , warrant , or other such property the having of which is conducive to getting at the truth .",0,1,[],[],648.0
2135,2135,This house believes atheism is the only way,Existence of God,2225,train and test,"knowledge in the sense of "" understanding of a fact or truth "" can be divided into a posteriori knowledge , based on experience or deduction ( see methodology ) , and a priori knowledge from introspection , axioms or self - evidence .",0,1,[],[],648.0
2136,2136,This house believes atheism is the only way,Existence of God,2225,train and test,"knowledge can also be described as a psychological state , since in a strict sense there can never be a posteriori knowledge proper ( see relativism ) .",0,1,[],[],648.0
2137,2137,This house believes atheism is the only way,Existence of God,2225,train and test,"much of the disagreement about "" proofs "" of god 's existence is due to different conceptions not only of the term "" god "" but also the terms "" proof "" , "" truth "" , and "" knowledge "" .",0,1,[],[],648.0
2138,2138,This house believes atheism is the only way,Existence of God,2225,train and test,"religious belief from revelation or enlightenment ( satori ) can fall into either the first category , a posteriori knowledge , if rooted in deduction or personal revelation , or the second , a priori class of knowledge , if based on introspection .",0,1,[],[],648.0
2139,2139,This house believes atheism is the only way,Existence of God,2225,train and test,different conclusions as to the existence of god often rest on different criteria for deciding what methods are appropriate for deciding if something is true or not ; some examples include .,0,1,[],[],648.0
2140,2140,This house believes atheism is the only way,Existence of God,2225,train and test,whether logic counts as evidence concerning the quality of existence,0,1,[],[],648.0
2141,2141,This house believes atheism is the only way,Existence of God,2225,train and test,whether subjective experience counts as evidence for objective reality,0,1,[],[],648.0
2142,2142,This house believes atheism is the only way,Existence of God,2225,train and test,whether either logic or evidence can rule in or out the supernatural,0,1,[],[],648.0
2143,2143,This house believes atheism is the only way,Existence of God,2225,train and test,whether an object of the mind is accepted for existence,0,1,[],[],648.0
2144,2144,This house believes atheism is the only way,Existence of God,2225,train and test,whether a truthbearer can justify .,0,1,[],[],648.0
2145,2145,This house believes atheism is the only way,Existence of God,2225,train and test,one problem posed by the question of the existence of god is that traditional beliefs usually ascribe to god various supernatural powers .,0,1,[],[],648.0
2146,2146,This house believes atheism is the only way,Existence of God,2225,train and test,"supernatural beings may be able to conceal and reveal themselves for their own purposes , as for example in the tale of baucis and philemon .",0,1,[],[],648.0
2147,2147,This house believes atheism is the only way,Existence of God,2225,train and test,"in addition , according to concepts of god , god is not part of the natural order , but the ultimate creator of nature and of the scientific laws .",0,1,[],[],648.0
2148,2148,This house believes atheism is the only way,Existence of God,2225,train and test,"thus , in aristotelian philosophy , god is viewed as part of the explanatory structure needed to support scientific conclusions , and any powers god possesses are , strictly speaking , of the natural order — that is , derived from god 's place as originator of nature .",0,1,[],[],648.0
2149,2149,This house believes atheism is the only way,Existence of God,2225,train and test,( see also monadology ) .,0,1,[],[],648.0
2150,2150,This house believes atheism is the only way,Existence of God,2225,train and test,some religious apologists offer the supernatural nature of god as the explanation for the inability of empirical methods to decide the question of god 's existence .,0,1,[],[],648.0
2151,2151,This house believes atheism is the only way,Existence of God,2225,train and test,"in karl popper 's philosophy of science , belief in a supernatural god is outside the natural domain of scientific investigation because all scientific hypotheses must be falsifiable in the natural world .",0,1,[],[],648.0
