,Index,Topic,Title,article Id,Data-set,Sentence,C_Label,NA_Label,Mapped Claims,evidence_targets,Topic id
4853,4853,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"hrw points out that recorded cases of extrajudicial executions , torture , inhuman treatment and arbitrary detentions against alleged collaborators and spies are prohibited under article 3 of fourth geneva convention [ ref ] .",0,1,[],[],801.0
4854,4854,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,hamas has been accused of executing several fatah members and palestinians suspected of collaborating with israel .,0,1,[],[],801.0
4855,4855,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"on april 20 , 2009 , hrw published its report titled under cover of war hamas , political violence in gaza , [ ref ] claiming at least 32 people were killed [ ref ] .",0,1,[],[],801.0
4856,4856,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,fatah officials in ramallah reported hamas executed at least 19 party members and more than 35 palestinians [ ref ] .,0,1,[],[],801.0
4857,4857,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"the palestinian center for human rights stated on january 31 that "" it had credible reports that hamas operatives killed six members of fatah "" and that another "" 35 were shot in the knees or beaten . """,0,1,[],[],801.0
4858,4858,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,[ ref ] the hamas government in gaza endorsed the killing of israeli collaborators but denied allegations it had attacked members of fatah during the conflict .,0,1,[],[],801.0
4859,4859,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"a hamas spokesperson said that the internal security service "" was instructed to track collaborators and hit them hard . """,0,1,[],[],801.0
4860,4860,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"hamas also said that "" the government will show no mercy to collaborators who stab our people in the back , and they will be held accountable according to the law .",0,1,[],[],801.0
4861,4861,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"if any collaborator is sentenced to death , we will not hesitate to carry it out .",0,1,[],[],801.0
4862,4862,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,""" [ ref ] hamas later accused fatah of spying for israel during the conflict , claiming that the espionage was what had enabled israel to create massive damage and hit targets with precision [ ref ] .",0,1,[],[],801.0
4863,4863,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,prime minister of israel benjamin netanyahu suggested there were problems with international law and changes needed to be made in the light of the goldstone report [ ref ] .,0,1,[],[],801.0
4864,4864,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,on 21 october 2009 he directed relevant ministries to look into it [ ref ] .,0,1,[],[],801.0
4865,4865,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"javier solana , head of the eu 's common foreign and security policy , expressed understanding of the call to change the laws governing warfare , saying that "" in yesterday 's world there were wars of armies against armies and there were laws and conventions that dealt with the conduct of such wars .",0,1,[],[],801.0
4866,4866,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"it is necessary to invest thought to the changing situation in which there is asymmetry between fighting parties , a situation in which it is difficult to implement the classic / old rules of war .",0,1,[],[],801.0
4867,4867,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,""" at the same time he stressed that "" until new rules are in place we must obey the old ones "" [ ref ] .",0,1,[],[],801.0
4868,4868,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"professor of international law william schabas chair of the international institute for criminal investigation law told israeli army radio he thought "" the fact that netanyahu says he wants to change the laws of war is almost an admission that israel violated them "" .",0,1,[],[],801.0
4869,4869,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,he predicted it was very unlikely the world would support such an initiative [ ref ] .,0,1,[],[],801.0
4870,4870,This house believes that Israel's 2008-2009 military operations against Gaza were justified,International Law and the Gaza War,2711,held-out,"former canadian justice minister irwin cotler said that the current laws of war are sufficient , but what really needs to be changed is their selective application to israel alone [ ref ] .",0,1,[],[],801.0
4871,4871,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the united nations fact finding mission on the gaza conflict , known as the goldstone report , was a team established in april 2009 by the united nations human rights council ( unhrc ) during the gaza war ( january 2009 ) as an independent international fact - finding mission to investigate alleged violations of international human rights law and international humanitarian law in the palestinian territories , particularly the gaza strip , in connection with gaza war [ ref ] .",0,1,[],[],801.0
4872,4872,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,south african jurist richard goldstone was appointed to head the mission [ ref ] .,0,1,[],[],801.0
4873,4873,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,goldstone 's work investigating violence led directly to him being nominated to serve as the first chief prosecutor of the united nations international criminal tribunal for the former yugoslavia and for rwanda from august 1994 to september 1996 .,0,1,[],[],801.0
4874,4874,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"israel refused to cooperate with the report , which was released on september 15 , 2009 .",0,1,[],[],801.0
4875,4875,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,the report accused both the israel defense forces and the palestinian militants of war crimes and possible crimes against humanity .,0,1,[],[],801.0
4876,4876,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"it recommended that the sides openly investigate their own conduct and if they failed to do so , to bring the allegations to the international criminal court [ ref ] .",0,1,[],[],801.0
4877,4877,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the government of israel rejected the report as prejudiced and full of errors , and also sharply rejected the charge that it had a policy of deliberately targeting civilians [ ref ] .",1,0,['had a policy of deliberately targeting civilians'],"[397, 365, 150, 312, 188, 126, 127, 288, 160, 163, 422, 199, 363]",801.0
4878,4878,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the militant islamic group hamas initially rejected some of the report 's findings , [ ref ] but then urged world powers to embrace it [ ref ] .",0,1,[],[],801.0
4879,4879,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the controversial report received wide support among countries in the united nations , while western countries were split between supporters and opponents of the resolutions endorsing the report [ ref ] .",0,1,[],[],801.0
4880,4880,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"critics of the report claimed that it contained methodological failings , legal and factual errors , and falsehoods , and devoted insufficient attention to the allegations that hamas was deliberately operating in heavily populated areas of gaza [ ref ] .",0,1,[],[],801.0
4881,4881,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"on april 1 , 2011 , goldstone retracted his claim that it was israeli government policy to deliberately target citizens , saying "" while the investigations published by the israeli military and recognized in the u.n. committee ’s report have established the validity of some incidents that we investigated in cases involving individual soldiers , they also indicate that civilians were not intentionally targeted as a matter of policy . """,1,0,['it was Israeli government policy to deliberately target citizens'],"[397, 365, 150, 188, 126, 384, 288, 160, 163, 422, 199, 363]",801.0
4882,4882,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"[ ref ] on the 14th of april 2011 the three other co authors of the united nations ( un ) fact - finding mission on the gaza conflict of 2008 - 2009 hina jilani , christine chinkin and desmond travers released a joint statement criticizing goldstone 's recantation of this aspect of the report .",0,1,[],[],801.0
4883,4883,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,they all agreed that the report was valid and that israel and hamas had failed to investigate alleged war crimes satisfactorily [ ref ] .,0,1,[],[],801.0
4884,4884,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"on january 3 , 2009 , in response to the gaza war , the organisation of the islamic conference 's executive committee asked the united nations human rights council ( unhrc ) to send a fact - finding mission to gaza [ ref ] .",0,1,[],[],801.0
4885,4885,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"on january 12 , the council adopted resolution s - 9/1 , deciding "" to dispatch an urgent , independent international fact - finding mission , to be appointed by the president of the council , to investigate all violations of international human rights law and international humanitarian law by the occupying power , israel , against the palestinian people throughout the occupied palestinian territory , particularly in the occupied gaza strip , due to the current aggression , and calls upon israel not to obstruct the process of investigation and to fully cooperate with the mission "" [ ref ] upon being asked to lead the mission , former united nations high commissioner for human rights mary robinson expressed disappointment with the mandate and refused to head the mission for that reason .",0,1,[],[],801.0
4886,4886,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"she stated that the resolution adopted by un human rights council was one - sided and "" guided not by human rights but by politics . """,0,1,[],[],801.0
4887,4887,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,she later expressed full support for the report [ ref ] .,0,1,[],[],801.0
4888,4888,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"richard goldstone initially refused the appointment for the same reason , calling the mandate "" biased "" and "" uneven - handed . """,0,1,[],[],801.0
4889,4889,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"in january 2011 , goldstone said that the unhrc "" repeatedly rush to pass condemnatory resolutions in the face of alleged violations of human rights law by israel but fail to take similar action in the face of even more serious violations by other states .",0,1,[],[],801.0
4890,4890,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,until the gaza report they failed to condemn the firing of rockets and mortars at israeli civilian centers .,0,1,[],[],801.0
4891,4891,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"following goldstone 's objection , the mandate was informally widened to cover activities by palestinian militants as well , and this was the formulation quoted by the final report [ ref ] .",0,1,[],[],801.0
4892,4892,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"its mandate was "" to investigate all violations of international human rights law and international humanitarian law that might have been committed at any time in the context of the military operations that were conducted in gaza during the period from 27 december 2008 and 18 january 2009 , whether before , during or after .",0,1,[],[],801.0
4893,4893,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"speaking at brandeis university , goldstone noted that the widened mandate was presented by the president of the unhrc to a plenary session , where it did not encounter a single objection [ ref ] .",0,1,[],[],801.0
4894,4894,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"he later described as "" tiresome and inept "" allegations forwarded by u.s. secretary of state hillary clinton that the mandate had not been broadened to cover violations by all parties [ ref ] .",0,1,[],[],801.0
4895,4895,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"despite ambassador martin uhomoibhi 's verbal commitment that there was no objection to the revised mandate , [ ref ] the human rights council never voted to revise the mandate , and resolution s - 9/1 remained unchanged [ ref ] .",0,1,[],[],801.0
4896,4896,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"according to the mission 's report , "" the president appointed justice richard goldstone , former judge of the constitutional court of south africa and former prosecutor of the international criminal tribunals for the former yugoslavia and rwanda , to head the mission .",0,1,[],[],801.0
4897,4897,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the other three appointed members were : christine chinkin , professor of international law at the london school of economics and political science , who took part in a fact - finding mission to beit hanoun in 2008 ; hina jilani , advocate of the supreme court of pakistan and a member of the international commission of inquiry on darfur in 2004 ; and desmond travers , a former colonel in the irish defence forces and member of the board of directors of the institute for international criminal investigations .",0,1,[],[],801.0
4898,4898,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,richard j. goldstone is a former south african constitutional court judge and served as the chief prosecutor of the united nations international criminal tribunals for the former yugoslavia and for rwanda [ ref ] .,0,1,[],[],801.0
4899,4899,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"human rights watch ( hrw ) applauded the selection of goldstone to head the mission , saying that "" justice goldstone 's reputation for fairness and integrity is unmatched , and his investigation provides the best opportunity to address alleged violations by both hamas and israel "" [ ref ] .",0,1,[],[],801.0
4900,4900,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"goldstone was a board member of hrw at that time , [ ref ] which hrw noted in their article .",0,1,[],[],801.0
4901,4901,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"gerald steinberg of the jerusalem - based ngo monitor and journalist melanie phillips said that even though goldstone resigned from hrw after the inquiry began , his impartiality was compromised by his link to an organization that accused israel of war crimes [ ref ] .",0,1,[],[],801.0
4902,4902,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"in march 2009 , goldstone , travers and jilani signed an open letter to united nations secretary - general ban ki - moon and the united nations security council , calling for those who perpetrated "" gross violations of the laws of war , "" "" gross violations of international humanitarian law "" and "" targeting of civilians "" to be brought to account .",0,1,[],[],801.0
4903,4903,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the letter concluded : "" the events in gaza have shocked us to the core .",0,1,[],[],801.0
4904,4904,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"relief and reconstruction are desperately needed but , for the real wounds to heal , we must also establish the truth about crimes perpetuated against civilians on both sides .",0,1,[],[],801.0
4905,4905,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,""" [ ref ] the chief rabbi of south africa warren goldstein and melanie phillips asserted that this statement , made before the work of the mission has begun , violated provisions for impartiality of the fact - finding missions [ ref ] .",0,1,[],[],801.0
4906,4906,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"mary robinson called goldstone "" a dedicated and unimpeachable human rights lawyer and advocate "" who "" was able to work with the [ human rights ] council ’s president to secure an agreement that he felt confident would permit the mandate to be interpreted in such a way as to allow his team to address the actions taken by both parties to the conflict . """,0,1,[],[],801.0
4907,4907,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"in january 2009 , before her appointment to the mission , christine chinkin co-signed a letter published in the sunday times describing israel 's military offensive in gaza as "" an act of aggression . """,0,1,[],[],801.0
4908,4908,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the letter also stated that the firing of rockets by hamas into israel and suicide bombings are "" contrary to international humanitarian law and are war crimes . """,0,1,[],[],801.0
4909,4909,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"[ ref ] [ ref ] critics , among them howard l. berman , said that chinkin should have been disqualified to preserve the impartiality of the mission [ ref ] .",0,1,[],[],801.0
4910,4910,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"in august 2009 , ngo un watch submitted a petition to the un , calling for chinkin 's disqualification [ ref ] .",0,1,[],[],801.0
4911,4911,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"in may 2009 , chinkin denied the charges , saying that her statement only addressed jus ad bellum , and not jus in bello .",0,1,[],[],801.0
4912,4912,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the inquiry members said that the mission investigated whether israel , hamas or the palestinian authority had unnecessarily harmed innocent civilians , stating "" on those issues the letter co-signed by chinkin expressed no view at all . """,0,1,[],[],801.0
4913,4913,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,[ ref ] [ ref ] the members wrote that the fact - finding mission was not a judicial or even a quasi-judicial proceeding [ ref ] .,0,1,[],[],801.0
4914,4914,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"hillel neuer , director of un watch , said that the basic standards for international fact - finding missions had been ignored [ ref ] .",0,1,[],[],801.0
4915,4915,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,goldstone agreed that the letter could have been the grounds for disqualification if the mission had been a judicial inquiry [ ref ] .,0,1,[],[],801.0
4916,4916,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"two groups , a group of uk lawyers and academics , and a group of canadian lawyers , said they supported the un watch request that chinkin be disqualified and expressed disappointment that it was rejected [ ref ] .",0,1,[],[],801.0
4917,4917,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the mission convened on 4 may in geneva and during a week - long session held meetings with un member states , ngos and representatives of the un .",0,1,[],[],801.0
4918,4918,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"by the end of the session , the mission established its methodology and a three - month program of work [ ref ] .",0,1,[],[],801.0
4919,4919,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the mission issued a press release on 8 may describing the mandate , progress and plans .",0,1,[],[],801.0
4920,4920,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"goldstone stated that the focus of the investigation would be on "" an objective and impartial analysis of compliance of the parties to the conflict with their obligations under international human rights and humanitarian law , especially their responsibility to ensure the protection of civilians and non-combatants , "" adding "" i believe that an objective assessment of the issues is in the interests of all parties , will promote a culture of accountability and could serve to promote greater peace and security in the region . """,0,1,[],[],801.0
4921,4921,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"on june 8 , the mission invited "" all interested persons and organizations to submit relevant information and documentation that will assist in the implementation of the mission 's mandate . """,0,1,[],[],801.0
4922,4922,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"submissions were to focus on "" events and conduct that occurred in the context of the armed conflict that took place between 27 december 2008 and 19 january 2009 "" and that "" for the purposes of its mandate , events since june 2008 are particularly relevant to the conflict . """,0,1,[],[],801.0
4923,4923,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the mission conducted two field visits to gaza , entering through the rafah border crossing from egypt after access through israel was denied .",0,1,[],[],801.0
4924,4924,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the first visit , on june 1 – 5 , 2009 , included a tour of the sites and interviews with victims and witnesses .",0,1,[],[],801.0
4925,4925,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"investigations continued during the second visit , from 26 june to 1 july , with public hearings [ ref ] .",0,1,[],[],801.0
4926,4926,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"in the course of the investigation , the committee conducted 188 interviews , reviewed 10,000 pages of documents and inspected 1,200 photographs [ ref ] .",0,1,[],[],801.0
4927,4927,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"israel refused to cooperate with the investigation , citing anti-israel bias in the unhrc and the mission 's one - sided founding resolution .",0,1,[],[],801.0
4928,4928,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,israel also stated that the mission would be unable to question palestinian militants who fired rockets at israel [ ref ] .,0,1,[],[],801.0
4929,4929,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the team was denied access to military sources , and entrance to gaza via israel [ ref ] .",0,1,[],[],801.0
4930,4930,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"according to western media reports , hamas was very cooperative ; [ ref ] nevertheless , goldstone pointed out that in some areas of information the committee did not receive full cooperation from the palestinians [ ref ] .",0,1,[],[],801.0
4931,4931,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,it was also reported that the team had been escorted by hamas minders who could have intimidated witnesses [ ref ] .,0,1,[],[],801.0
4932,4932,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"goldstone dismissed these allegations as "" baseless "" [ ref ] .",0,1,[],[],801.0
4933,4933,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"at the end of a four - day trip , the head of the team expressed shock at the scale of destruction .",0,1,[],[],801.0
4934,4934,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"goldstone announced that the team would hold public hearings with the war 's victims later in june , in gaza and geneva [ ref ] .",0,1,[],[],801.0
4935,4935,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"alex whiting , a professor at harvard law school , said cases like the one being probed by the un inquiry team are hard to investigate , especially without military records [ ref ] .",0,1,[],[],801.0
4936,4936,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"in the morning session of 6 july , israeli witnesses and representatives testified in front of the committee , describing years of living under rocket attack [ ref ] .",0,1,[],[],801.0
4937,4937,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the last to take the floor during the session was noam shalit , father of the israeli captive soldier gilad shalit who at that time had been imprisoned in gaza for three years , with no visit by the red cross permitted [ ref ] .",0,1,[],[],801.0
4938,4938,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"later that day , pro-palestinian witnesses and experts from israel and the west bank testified [ ref ] .",0,1,[],[],801.0
4939,4939,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the next day , a military expert testified on weapons use by hamas and israel and an international law expert testified at goldstone ’s gaza hearings [ ref ] .",0,1,[],[],801.0
4940,4940,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"following the two - day session , goldstone said that the investigation entered its final phase , but that it was too soon to conclude that war crimes were committed [ ref ] .",0,1,[],[],801.0
4941,4941,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"israeli lawyer charles abelsohn criticized the objectivity of the committee members , citing travers who said during the public hearings that "" there have been instances of the shooting of children in front of their parents .",0,1,[],[],801.0
4942,4942,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"as an ex-soldier i find that kind of action to be very , very strange and very unique "" , asking the witness to comment on those insights [ ref ] .",0,1,[],[],801.0
4943,4943,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"the commission 's report states that during and after the investigation , several palestinians cooperating with the mission were detained by israeli security forces .",0,1,[],[],801.0
4944,4944,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"one of them was muhammad srour , a member of the popular committee against the wall in nilin , who testified before the mission in geneva ; en - route back to west bank he was arrested .",0,1,[],[],801.0
4945,4945,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"after un intervention , he was released .",0,1,[],[],801.0
4946,4946,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,israeli security sources said that sruor was detained for questioning on suspicion that he was involved in terror activity and that his visit to geneva had no bearing on the arrest [ ref ] .,0,1,[],[],801.0
4947,4947,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"another witness , shawan jabarin , general director of the palestinian human - rights organisation al haq , had to be heard by videoconference , as he has been subject to a travel ban by israel since 2006 preventing him from leaving the west bank on the grounds that he is a senior member of the popular front for the liberation of palestine [ ref ] .",0,1,[],[],801.0
4948,4948,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"on september 15 , 2009 , a 574 page report was released [ ref ] .",0,1,[],[],801.0
4949,4949,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,the report concluded that the israel defence force ( idf ) and palestinian militant groups had committed war crimes and possibly crimes against humanity .,0,1,[],[],801.0
4950,4950,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"while the report condemned violations by both sides , it differentiated between the moral and legal severity of the violations of the israeli forces compared to those of hamas and other palestinian armed groups [ ref ] .",0,1,[],[],801.0
4951,4951,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"goldstone stated that the mission "" was n’t an investigation , it was a fact - finding mission ” and that the conclusion that war crimes had been committed "" was always intended as conditional "" .",0,1,[],[],801.0
4952,4952,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"he described the allegations as "" a useful road map "" for independent investigations by israel and the palestinians [ ref ] .",0,1,[],[],801.0
4953,4953,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"he later added that the mission did not conduct a judicial investigation , and stated that its findings did not amount to "" the criminal standard of proof beyond a reasonable doubt "" .",0,1,[],[],801.0
4954,4954,This house believes that Israel's 2008-2009 military operations against Gaza were justified,United Nations Fact Finding Mission on the Gaza Conflict,2712,held-out,"he described it as a prima facie case , "" reasonable on weighing the evidence "" and said that the information obtained would not be admissible as evidence in a criminal court [ ref ] .",0,1,[],[],801.0
